InseeXls_CodeCommune	InseeXls_NameCommune	InseeXls_Population	Wiki_UrlInCommune	W_Pays	W_Region	W_Departement	W_Arrondissement	W_Canton	W_Intercommunalite	W_CodePostal	W_CodeCommune	W_Population	W_Densite	W_Cordommees	W_Altitude	W_Superficie	W_Name_ru	W_Name_uk	W_Name_en	W_Name_de	W_Name_pl	W_Name_es	W_Name_pt	W_Name_it	W_Name_nl	W_Name_da	W_Name_no	W_Name_sv	W_Name_cs	W_Name_ro	W_Name_bg	W_Name_hu	W_Name_sk	W_Name_sl	W_Name_sh	W_Name_hr	W_Url_ru	W_Url_uk	W_Url_en	W_Url_de	W_Url_pl	W_Url_es	W_Url_pt	W_Url_it	W_Url_nl	W_Url_da	W_Url_no	W_Url_sv	W_Url_cs	W_Url_ro	W_Url_bg	W_Url_hu	W_Url_sk	W_Url_sl	W_Url_sh	W_Url_hr	G_Coordinates_northeast_Lat_1	G_Coordinates_northeast_Lng_1	G_Coordinates_southwest_Lat_2	G_Coordinates_southwest_Lng_2	G_Coordinates_location_Lat_3	G_Coordinates_location_Lng_3	G_PlaceId	How_Get_GooglePlaceID	G_Locality_long_name	G_Locality_short_name	G_Locality_types	G_AdminLevel_1_long_name	G_AdminLevel_1_short_name	G_AdminLevel_1_types	G_AdminLevel_2_long_name	G_AdminLevel_2_short_name	G_AdminLevel_2_types	G_Country_long_name	G_Country_short_name	G_Country_types	G_postal_code_long_name	G_postal_code_short_name	G_postal_code_types	G_FormatAddress	G_Types	W_Cordommees_Convert	G_Name_ru	G_Name_uk	G_Name_en
27534	Saint-Didier-des-Bois	863	/wiki/Saint-Didier-des-Bois	France,	Normandie,	Eure,	Évreux,	Bourgtheroulde-Infreville,	Communauté de communes Roumois Seine,	27370,	27534,	,863 hab. (2014),	155 hab./km2,	49° 14′ 14″ , 1° 01′ 41″ ,	Min. 43 m – Max. 152 m,	5,58 km2,		Сен-Дідьє-де-Буа	Saint-Didier-des-Bois		Saint-Didier-des-Bois	Saint-Didier-des-Bois	Saint-Didier-des-Bois	Saint-Didier-des-Bois	Saint-Didier-des-Bois			Saint-Didier-des-Bois		Saint-Didier-des-Bois		Saint-Didier-des-Bois	Saint-Didier-des-Bois					https://uk.wikipedia.org/wiki/Сен-Дідьє-де-Буа	https://en.wikipedia.org/wiki/Saint-Didier-des-Bois		https://pl.wikipedia.org/wiki/Saint-Didier-des-Bois	https://es.wikipedia.org/wiki/Saint-Didier-des-Bois	https://pt.wikipedia.org/wiki/Saint-Didier-des-Bois	https://it.wikipedia.org/wiki/Saint-Didier-des-Bois	https://nl.wikipedia.org/wiki/Saint-Didier-des-Bois			https://sv.wikipedia.org/wiki/Saint-Didier-des-Bois		https://ro.wikipedia.org/wiki/Saint-Didier-des-Bois		https://hu.wikipedia.org/wiki/Saint-Didier-des-Bois	https://sk.wikipedia.org/wiki/Saint-Didier-des-Bois				49.263466	1.054366	49.224432	1.014565	49.236351	1.026317	ChIJp6sK9IsY4UcREJS7T0gUDAQ	None	Saint-Didier-des-Bois	Saint-Didier-des-Bois	locality,political	Normandie	Normandie	administrative_area_level_1,political	Eure	Eure	administrative_area_level_2,political	France	FR	country,political				Saint-Didier-des-Bois, France	locality,political	49.2372222222,1.02805555556	Сен-Дидье-Де-Буа	Сен-Дідьє-де-Буа	Saint-Didier-des-Bois
27535	Saint-Élier	443	/wiki/Saint-Élier	,Intercommunalité,Communauté de communes du  de Conches,	Normandie,	Eure,	Évreux,	Conches-en-Ouche,	Communauté de communes du Pays de Conches,	27190,	27535,	,443 hab. (2014),	191 hab./km2,	48° 58′ 43″ , 0° 58′ 04″ ,	Min. 95 m – Max. 151 m,	2,32 km2,		Сент-Ельє	Saint-Élier		Saint-Élier	Saint-Élier	Saint-Élier	Saint-Élier	Saint-Élier			Saint-Élier		Saint-Élier		Saint-Élier	Saint-Élier					https://uk.wikipedia.org/wiki/Сент-Ельє	https://en.wikipedia.org/wiki/Saint-Élier		https://pl.wikipedia.org/wiki/Saint-Élier	https://es.wikipedia.org/wiki/Saint-Élier	https://pt.wikipedia.org/wiki/Saint-Élier	https://it.wikipedia.org/wiki/Saint-Élier	https://nl.wikipedia.org/wiki/Saint-Élier			https://sv.wikipedia.org/wiki/Saint-Élier		https://ro.wikipedia.org/wiki/Saint-Élier		https://hu.wikipedia.org/wiki/Saint-Élier	https://sk.wikipedia.org/wiki/Saint-Élier				None	None	None	None	48.978369	0.9677499	ChIJyxA4GpNr4UcR_Xo5MksQ2j8	SendCoordinates	Saint-Elier	Saint-Elier	locality,political	Normandie	Normandie	administrative_area_level_1,political	Eure	Eure	administrative_area_level_2,political	France	FR	country,political	27190	27190	postal_code	2 Rue de l'Église, 27190 Saint-Elier, France	street_address	48.9786111111,0.967777777778	None	None	None
27533	Saint-Denis-le-Ferment	498	/wiki/Saint-Denis-le-Ferment	France,	Normandie,	Eure,	Les Andelys,	Gisors,	Communauté de communes du Vexin Normand,	27140,	27533,	,498 hab. (2014),	28 hab./km2,	49° 19′ 47″ , 1° 43′ 10″ ,	Min. 54 m – Max. 137 m,	18,01 km2,		Сен-Дені-ле-Ферман	Saint-Denis-le-Ferment		Saint-Denis-le-Ferment	Saint-Denis-le-Ferment	Saint-Denis-le-Ferment	Saint-Denis-le-Ferment	Saint-Denis-le-Ferment			Saint-Denis-le-Ferment		Saint-Denis-le-Ferment		Saint-Denis-le-Ferment	Saint-Denis-le-Ferment					https://uk.wikipedia.org/wiki/Сен-Дені-ле-Ферман	https://en.wikipedia.org/wiki/Saint-Denis-le-Ferment		https://pl.wikipedia.org/wiki/Saint-Denis-le-Ferment	https://es.wikipedia.org/wiki/Saint-Denis-le-Ferment	https://pt.wikipedia.org/wiki/Saint-Denis-le-Ferment	https://it.wikipedia.org/wiki/Saint-Denis-le-Ferment	https://nl.wikipedia.org/wiki/Saint-Denis-le-Ferment			https://sv.wikipedia.org/wiki/Saint-Denis-le-Ferment		https://ro.wikipedia.org/wiki/Saint-Denis-le-Ferment		https://hu.wikipedia.org/wiki/Saint-Denis-le-Ferment	https://sk.wikipedia.org/wiki/Saint-Denis-le-Ferment				49.344782	1.747208	49.293581	1.6863111	49.33092	1.717916	ChIJhYXQVgTf5kcRIJS7T0gUDAQ	None	Saint-Denis-le-Ferment	Saint-Denis-le-Ferment	locality,political	Normandie	Normandie	administrative_area_level_1,political	Eure	Eure	administrative_area_level_2,political	France	FR	country,political	27140	27140	postal_code	27140 Saint-Denis-le-Ferment, France	locality,political	49.3297222222,1.71944444444	Сен-Дени-ле-Ферман	Сен-Дені-ле-Ферман	Saint-Denis-le-Ferment
27530	Saint-Denis-d'Augerons	93	/wiki/Saint-Denis-d'Augerons	France,	Normandie,	Eure,	Bernay,	Breteuil,	Communauté de communes Bernay Terres de Normandie,	27390,	27530,	,93 hab. (2014),	22 hab./km2,	48° 55′ 35″ , 0° 28′ 29″ ,	Min. 173 m – Max. 226 m,	4,27 km2,		Сен-Дені-д'Ожерон	Saint-Denis-d'Augerons		Saint-Denis-d'Augerons	Saint-Denis-d'Augerons	Saint-Denis-d'Augerons	Saint-Denis-d'Augerons	Saint-Denis-d'Augerons			Saint-Denis-d'Augerons		Saint-Denis-d'Augerons		Saint-Denis-d'Augerons	Saint-Denis-d’Augerons					https://uk.wikipedia.org/wiki/Сен-Дені-д'Ожерон	https://en.wikipedia.org/wiki/Saint-Denis-d'Augerons		https://pl.wikipedia.org/wiki/Saint-Denis-d'Augerons	https://es.wikipedia.org/wiki/Saint-Denis-d'Augerons	https://pt.wikipedia.org/wiki/Saint-Denis-d'Augerons	https://it.wikipedia.org/wiki/Saint-Denis-d'Augerons	https://nl.wikipedia.org/wiki/Saint-Denis-d'Augerons			https://sv.wikipedia.org/wiki/Saint-Denis-d'Augerons		https://ro.wikipedia.org/wiki/Saint-Denis-d'Augerons		https://hu.wikipedia.org/wiki/Saint-Denis-d'Augerons	https://sk.wikipedia.org/wiki/Saint-Denis-d’Augerons				48.933224	0.490186	48.898637	0.4552969	48.924252	0.470393	ChIJzYIVFgGR4UcRs-lqkCx7EdA	None	Saint-Denis-d'Augerons	Saint-Denis-d'Augerons	locality,political	Normandie	Normandie	administrative_area_level_1,political	Eure	Eure	administrative_area_level_2,political	France	FR	country,political	27390	27390	postal_code	27390 Saint-Denis-d'Augerons, France	locality,political	48.9263888889,0.474722222222	Сен-Дени-д'Ожерон	Сен-Дені-д'Ожерон	Saint-Denis-d'Augerons
27531	Saint-Denis-des-Monts	214	/wiki/Saint-Denis-des-Monts	France,	Normandie,	Eure,	Bernay,	Bourgtheroulde-Infreville,	Communauté de communes Roumois Seine,	27520,	27531,	,214 hab. (2014),	55 hab./km2,	49° 15′ 35″ , 0° 48′ 44″ ,	Min. 108 m – Max. 161 m,	3,88 km2,		Сен-Дені-де-Мон	Saint-Denis-des-Monts		Saint-Denis-des-Monts	Saint-Denis-des-Monts	Saint-Denis-des-Monts	Saint-Denis-des-Monts	Saint-Denis-des-Monts			Saint-Denis-des-Monts		Saint-Denis-des-Monts		Saint-Denis-des-Monts	Saint-Denis-des-Monts					https://uk.wikipedia.org/wiki/Сен-Дені-де-Мон	https://en.wikipedia.org/wiki/Saint-Denis-des-Monts		https://pl.wikipedia.org/wiki/Saint-Denis-des-Monts	https://es.wikipedia.org/wiki/Saint-Denis-des-Monts	https://pt.wikipedia.org/wiki/Saint-Denis-des-Monts	https://it.wikipedia.org/wiki/Saint-Denis-des-Monts	https://nl.wikipedia.org/wiki/Saint-Denis-des-Monts			https://sv.wikipedia.org/wiki/Saint-Denis-des-Monts		https://ro.wikipedia.org/wiki/Saint-Denis-des-Monts		https://hu.wikipedia.org/wiki/Saint-Denis-des-Monts	https://sk.wikipedia.org/wiki/Saint-Denis-des-Monts				49.273246	0.821111	49.2420539	0.786722	49.2585331	0.8056333	ChIJSeSQlj4E4UcRQJS7T0gUDAQ	None	Saint-Denis-des-Monts	Saint-Denis-des-Monts	locality,political	Normandie	Normandie	administrative_area_level_1,political	Eure	Eure	administrative_area_level_2,political	France	FR	country,political	27520	27520	postal_code	27520 Saint-Denis-des-Monts, France	locality,political	49.2597222222,0.812222222222	Сен-Дени-Де-Мон	Сен-Дені-де-Мон	Saint-Denis-des-Monts
27538	Saint-Étienne-l'Allier	570	/wiki/Saint-Étienne-l'Allier	,Intercommunalité,Lieuvin  d'Auge,	Normandie,	Eure,	Bernay,	Beuzeville,	Lieuvin Pays d'Auge,	27450,	27538,	,570 hab. (2014),	50 hab./km2,	49° 15′ 59″ , 0° 33′ 14″ ,	Min. 85 m – Max. 166 m,	11,32 km2,		Сент-Етьєнн-л'Альє	Saint-Étienne-l'Allier		Saint-Étienne-l'Allier	Saint-Étienne-l'Allier	Saint-Étienne-l'Allier	Saint-Étienne-l'Allier	Saint-Étienne-l'Allier			Saint-Étienne-l'Allier		Saint-Étienne-l'Allier		Saint-Étienne-l'Allier	Saint-Étienne-l’Allier					https://uk.wikipedia.org/wiki/Сент-Етьєнн-л'Альє	https://en.wikipedia.org/wiki/Saint-Étienne-l'Allier		https://pl.wikipedia.org/wiki/Saint-Étienne-l'Allier	https://es.wikipedia.org/wiki/Saint-Étienne-l'Allier	https://pt.wikipedia.org/wiki/Saint-Étienne-l'Allier	https://it.wikipedia.org/wiki/Saint-Étienne-l'Allier	https://nl.wikipedia.org/wiki/Saint-Étienne-l'Allier			https://sv.wikipedia.org/wiki/Saint-Étienne-l'Allier		https://ro.wikipedia.org/wiki/Saint-Étienne-l'Allier		https://hu.wikipedia.org/wiki/Saint-Étienne-l'Allier	https://sk.wikipedia.org/wiki/Saint-Étienne-l’Allier				None	None	None	None	49.2662843	0.5535173	ChIJAbGe52iu4UcRCUq5XHZ2aIQ	SendCoordinates	Saint-Étienne-l'Allier	Saint-Étienne-l'Allier	locality,political	Normandie	Normandie	administrative_area_level_1,political	Eure	Eure	administrative_area_level_2,political	France	FR	country,political	27450	27450	postal_code	104 Rue du Maquis Surcouf, 27450 Saint-Étienne-l'Allier, France	street_address	49.2663888889,0.553888888889	None	None	None
50633	Le Vicel	133	/wiki/Le_Vicel	France,	Normandie,	Manche,	Cherbourg-Octeville,	Val-de-Saire,	CA du Cotentin,	50760,	50633,	,133 hab. (2014),	28 hab./km2,	49° 38′ 05″ , 1° 18′ 36″ ou,	Min. 8 m – Max. 122 m,	4,74 km2,		Ле-Вісель	Le Vicel		Le Vicel	Le Vicel	Vicel	Le Vicel	Le Vicel			Le Vicel		Le Vicel		Le Vicel	Le Vicel					https://uk.wikipedia.org/wiki/Ле-Вісель	https://en.wikipedia.org/wiki/Le_Vicel		https://pl.wikipedia.org/wiki/Le_Vicel	https://es.wikipedia.org/wiki/Le_Vicel	https://pt.wikipedia.org/wiki/Vicel	https://it.wikipedia.org/wiki/Le_Vicel	https://nl.wikipedia.org/wiki/Le_Vicel			https://sv.wikipedia.org/wiki/Le_Vicel		https://ro.wikipedia.org/wiki/Le_Vicel		https://hu.wikipedia.org/wiki/Le_Vicel	https://sk.wikipedia.org/wiki/Le_Vicel				None	None	None	None	49.635005	-1.3097016	Ei4yMi0zMCBSdWUgZGUgbCfDiWdsaXNlLCA1MDc2MCBMZSBWaWNlbCwgRnJhbmNl	SendCoordinates	Le Vicel	Le Vicel	locality,political	Normandie	Normandie	administrative_area_level_1,political	Manche	Manche	administrative_area_level_2,political	France	FR	country,political	50760	50760	postal_code	30 Rue de l'Église, 50760 Le Vicel, France	street_address	49.6347222222,-1.31	None	None	None
50637	Villebaudon	331	/wiki/Villebaudon	France,	Normandie,	Manche,	Saint-Lô,	Villedieu-les-Poêles,	Intercom du bassin de Villedieu,	50410,	50637,	,331 hab. (2014),	58 hab./km2,	48° 57′ 37″ , 1° 09′ 59″ ou,	Min. 99 m – Max. 183 m,	5,69 km2,		Вільбодон	Villebaudon		Villebaudon	Villebaudon	Villebaudon	Villebaudon	Villebaudon			Villebaudon		Villebaudon		Villebaudon	Villebaudon					https://uk.wikipedia.org/wiki/Вільбодон	https://en.wikipedia.org/wiki/Villebaudon		https://pl.wikipedia.org/wiki/Villebaudon	https://es.wikipedia.org/wiki/Villebaudon	https://pt.wikipedia.org/wiki/Villebaudon	https://it.wikipedia.org/wiki/Villebaudon	https://nl.wikipedia.org/wiki/Villebaudon			https://sv.wikipedia.org/wiki/Villebaudon		https://ro.wikipedia.org/wiki/Villebaudon		https://hu.wikipedia.org/wiki/Villebaudon	https://sk.wikipedia.org/wiki/Villebaudon				48.984887	-1.144715	48.9523741	-1.1938088	48.960082	-1.166889	ChIJb_w71THsC0gRfL1Vypevna8	None	Villebaudon	Villebaudon	locality,political	Normandie	Normandie	administrative_area_level_1,political	Manche	Manche	administrative_area_level_2,political	France	FR	country,political	50410	50410	postal_code	50410 Villebaudon, France	locality,political	48.9602777778,-1.16638888889	Вильбодон	Вільбодон	Villebaudon
50636	Vierville	38	/wiki/Vierville_(Manche)	France,	Normandie,	Manche,	Cherbourg,	Carentan,	Communauté de communes de la Baie du Cotentin,	50480,	50636,	,38 hab. (2014),	9,3 hab./km2,	49° 21′ 37″ , 1° 14′ 48″ ou,	Min. 2 m – Max. 23 m,	4,10 km2,		В'єрвіль (Манш)	Vierville, Manche	Vierville (Manche)	Vierville (Manche)	Vierville (Mancha)	Vierville (Mancha)	Vierville (Manica)	Vierville (Manche)			Vierville, Manche		Vierville, Manche		Vierville (Manche)	Vierville (Manche)					https://uk.wikipedia.org/wiki/В'єрвіль_	https://en.wikipedia.org/wiki/Vierville,_Manche	https://de.wikipedia.org/wiki/Vierville_	https://pl.wikipedia.org/wiki/Vierville_	https://es.wikipedia.org/wiki/Vierville_	https://pt.wikipedia.org/wiki/Vierville_	https://it.wikipedia.org/wiki/Vierville_	https://nl.wikipedia.org/wiki/Vierville_			https://sv.wikipedia.org/wiki/Vierville,_Manche		https://ro.wikipedia.org/wiki/Vierville,_Manche		https://hu.wikipedia.org/wiki/Vierville_	https://sk.wikipedia.org/wiki/Vierville_				49.3694281	-1.2029091	49.3332571	-1.259021	49.360041	-1.246973	ChIJHZJG_lKdC0gR8GC5T0gUDAQ	None	Vierville	Vierville	locality,political	Normandie	Normandie	administrative_area_level_1,political	Manche	Manche	administrative_area_level_2,political	France	FR	country,political	50480	50480	postal_code	50480 Vierville, France	locality,political	49.3602777778,-1.24666666667	Вьервиль	В'єрвіль	Vierville
50634	Videcosville	84	/wiki/Videcosville	France,	Normandie,	Manche,	Cherbourg-Octeville,	Val-de-Saire,	CA du Cotentin,	50630,	50634,	,84 hab. (2014),	33 hab./km2,	49° 33′ 48″ , 1° 22′ 16″ ou,	Min. 39 m – Max. 87 m,	2,51 km2,		Відковіль	Videcosville		Videcosville	Videcosville	Videcosville	Videcosville	Videcosville			Videcosville		Videcosville		Videcosville	Videcosville					https://uk.wikipedia.org/wiki/Відковіль	https://en.wikipedia.org/wiki/Videcosville		https://pl.wikipedia.org/wiki/Videcosville	https://es.wikipedia.org/wiki/Videcosville	https://pt.wikipedia.org/wiki/Videcosville	https://it.wikipedia.org/wiki/Videcosville	https://nl.wikipedia.org/wiki/Videcosville			https://sv.wikipedia.org/wiki/Videcosville		https://ro.wikipedia.org/wiki/Videcosville		https://hu.wikipedia.org/wiki/Videcosville	https://sk.wikipedia.org/wiki/Videcosville				49.577751	-1.359348	49.557217	-1.383217	49.562775	-1.371836	ChIJZZ3TkK5jC0gREGG5T0gUDAQ	None	Videcosville	Videcosville	locality,political	Normandie	Normandie	administrative_area_level_1,political	Manche	Manche	administrative_area_level_2,political	France	FR	country,political	50630	50630	postal_code	50630 Videcosville, France	locality,political	49.5633333333,-1.37111111111	Видекосвиль	Відковіль	Videcosville
14568	Sainte-Croix-Grand-Tonne	298	/wiki/Sainte-Croix-Grand-Tonne	France,	Normandie,	Calvados,	Caen,	Bretteville-l'Orgueilleuse,	Communauté urbaine Caen la Mer,	14740,	14568,	298 hab. (2014),	57 hab./km2,	49° 13′ 54″ , 0° 33′ 48″ ou,	Min. 34 m – Max. 77 m,	5,26 km2,	Сент-Круа-Гран-Тон	Сент-Круа-Гран-Тонн	Sainte-Croix-Grand-Tonne	Sainte-Croix-Grand-Tonne	Sainte-Croix-Grand-Tonne	Sainte-Croix-Grand-Tonne	Sainte-Croix-Grand-Tonne	Sainte-Croix-Grand-Tonne	Sainte-Croix-Grand-Tonne			Sainte-Croix-Grand-Tonne		Sainte-Croix-Grand-Tonne		Sainte-Croix-Grand-Tonne	Sainte-Croix-Grand-Tonne				https://ru.wikipedia.org/wiki/Сент-Круа-Гран-Тон	https://uk.wikipedia.org/wiki/Сент-Круа-Гран-Тонн	https://en.wikipedia.org/wiki/Sainte-Croix-Grand-Tonne	https://de.wikipedia.org/wiki/Sainte-Croix-Grand-Tonne	https://pl.wikipedia.org/wiki/Sainte-Croix-Grand-Tonne	https://es.wikipedia.org/wiki/Sainte-Croix-Grand-Tonne	https://pt.wikipedia.org/wiki/Sainte-Croix-Grand-Tonne	https://it.wikipedia.org/wiki/Sainte-Croix-Grand-Tonne	https://nl.wikipedia.org/wiki/Sainte-Croix-Grand-Tonne			https://sv.wikipedia.org/wiki/Sainte-Croix-Grand-Tonne		https://ro.wikipedia.org/wiki/Sainte-Croix-Grand-Tonne		https://hu.wikipedia.org/wiki/Sainte-Croix-Grand-Tonne	https://sk.wikipedia.org/wiki/Sainte-Croix-Grand-Tonne				49.24491	-0.5325651	49.2213401	-0.5832348	49.231719	-0.562464	ChIJ2-LOElBQCkgRJRG_lBbOVMk	None	Sainte-Croix-Grand-Tonne	Sainte-Croix-Grand-Tonne	locality,political	Normandie	Normandie	administrative_area_level_1,political	Calvados	Calvados	administrative_area_level_2,political	France	FR	country,political	14740	14740	postal_code	14740 Sainte-Croix-Grand-Tonne, France	locality,political	49.2316666667,-0.563333333333	Сент-Круа-Гран-Тон	Сент-Круа-Гран-Тонн	Sainte-Croix-Grand-Tonne
14649	Saint-Pierre-du-Bû	487	/wiki/Saint-Pierre-du-Bû	France,	Normandie,	Calvados,	Caen,	Falaise,	Communauté de communes du pays de Falaise,	14700,	14649,	,487 hab. (2014),	66 hab./km2,	48° 52′ 05″ , 0° 13′ 02″ ou,	Min. 159 m – Max. 236 m,	7,39 km2,	Сен-Пьер-дю-Бю	Сен-П'єрр-дю-Бю	Saint-Pierre-du-Bû	Saint-Pierre-du-Bû	Saint-Pierre-du-Bû	Saint-Pierre-du-Bû	Saint-Pierre-du-Bû	Saint-Pierre-du-Bû	Saint-Pierre-du-Bû			Saint-Pierre-du-Bû		Saint-Pierre-du-Bû		Saint-Pierre-du-Bû	Saint-Pierre-du-Bû				https://ru.wikipedia.org/wiki/Сен-Пьер-дю-Бю	https://uk.wikipedia.org/wiki/Сен-П'єрр-дю-Бю	https://en.wikipedia.org/wiki/Saint-Pierre-du-Bû	https://de.wikipedia.org/wiki/Saint-Pierre-du-Bû	https://pl.wikipedia.org/wiki/Saint-Pierre-du-Bû	https://es.wikipedia.org/wiki/Saint-Pierre-du-Bû	https://pt.wikipedia.org/wiki/Saint-Pierre-du-Bû	https://it.wikipedia.org/wiki/Saint-Pierre-du-Bû	https://nl.wikipedia.org/wiki/Saint-Pierre-du-Bû			https://sv.wikipedia.org/wiki/Saint-Pierre-du-Bû		https://ro.wikipedia.org/wiki/Saint-Pierre-du-Bû		https://hu.wikipedia.org/wiki/Saint-Pierre-du-Bû	https://sk.wikipedia.org/wiki/Saint-Pierre-du-Bû				48.8835901	-0.1831039	48.844865	-0.229741	48.868104	-0.216958	ChIJfZFODmIaCkgRwOIb7sSrQ-w	None	Saint-Pierre-du-Bû	Saint-Pierre-du-Bû	locality,political	Normandie	Normandie	administrative_area_level_1,political	Calvados	Calvados	administrative_area_level_2,political	France	FR	country,political	14700	14700	postal_code	14700 Saint-Pierre-du-Bû, France	locality,political	48.8680555556,-0.217222222222	Сен-Пьер-Дю-Бю	Сен-П'єрр-дю-Бю	Saint-Pierre-du-Bû
14291	Fresney-le-Vieux	275	/wiki/Fresney-le-Vieux	France,	Normandie,	Calvados,	Caen,	Thury-Harcourt,	Communauté de communes du Cingal,	14220,	14291,	,275 hab. (2014),	111 hab./km2,	49° 00′ 16″ , 0° 23′ 15″ ou,	Min. 167 m – Max. 191 m,	2,48 km2,	Френе-ле-Вьё	Френе-ле-В'є	Fresney-le-Vieux	Fresney-le-Vieux	Fresney-le-Vieux	Fresney-le-Vieux	Fresney-le-Vieux	Fresney-le-Vieux	Fresney-le-Vieux			Fresney-le-Vieux		Fresney-le-Vieux		Fresney-le-Vieux	Fresney-le-Vieux				https://ru.wikipedia.org/wiki/Френе-ле-Вьё	https://uk.wikipedia.org/wiki/Френе-ле-В'є	https://en.wikipedia.org/wiki/Fresney-le-Vieux	https://de.wikipedia.org/wiki/Fresney-le-Vieux	https://pl.wikipedia.org/wiki/Fresney-le-Vieux	https://es.wikipedia.org/wiki/Fresney-le-Vieux	https://pt.wikipedia.org/wiki/Fresney-le-Vieux	https://it.wikipedia.org/wiki/Fresney-le-Vieux	https://nl.wikipedia.org/wiki/Fresney-le-Vieux			https://sv.wikipedia.org/wiki/Fresney-le-Vieux		https://ro.wikipedia.org/wiki/Fresney-le-Vieux		https://hu.wikipedia.org/wiki/Fresney-le-Vieux	https://sk.wikipedia.org/wiki/Fresney-le-Vieux				49.014317	-0.370932	48.9969181	-0.402955	49.005598	-0.38684	ChIJ6dl7Hgc_CkgRO5gofs9SA4o	None	Fresney-le-Vieux	Fresney-le-Vieux	locality,political	Normandie	Normandie	administrative_area_level_1,political	Calvados	Calvados	administrative_area_level_2,political	France	FR	country,political	14220	14220	postal_code	14220 Fresney-le-Vieux, France	locality,political	49.0044444444,-0.3875	Френе-ле-Вьё	Френе-ле-В'є	Fresney-le-Vieux
14290	Fresney-le-Puceux	787	/wiki/Fresney-le-Puceux	France,	Normandie,	Calvados,	Caen,	Thury-Harcourt,	Communauté de communes du Cingal,	14680,	14290,	,787 hab. (2014),	82 hab./km2,	49° 03′ 47″ , 0° 22′ 17″ ou,	Min. 20 m – Max. 108 m,	9,65 km2,	Френе-ле-Пюкё	Френе-ле-Пюсе	Fresney-le-Puceux	Fresney-le-Puceux	Fresney-le-Puceux	Fresney-le-Puceux	Fresney-le-Puceux	Fresney-le-Puceux	Fresney-le-Puceux			Fresney-le-Puceux		Fresney-le-Puceux		Fresney-le-Puceux	Fresney-le-Puceux				https://ru.wikipedia.org/wiki/Френе-ле-Пюкё	https://uk.wikipedia.org/wiki/Френе-ле-Пюсе	https://en.wikipedia.org/wiki/Fresney-le-Puceux	https://de.wikipedia.org/wiki/Fresney-le-Puceux	https://pl.wikipedia.org/wiki/Fresney-le-Puceux	https://es.wikipedia.org/wiki/Fresney-le-Puceux	https://pt.wikipedia.org/wiki/Fresney-le-Puceux	https://it.wikipedia.org/wiki/Fresney-le-Puceux	https://nl.wikipedia.org/wiki/Fresney-le-Puceux			https://sv.wikipedia.org/wiki/Fresney-le-Puceux		https://ro.wikipedia.org/wiki/Fresney-le-Puceux		https://hu.wikipedia.org/wiki/Fresney-le-Puceux	https://sk.wikipedia.org/wiki/Fresney-le-Puceux				49.0805511	-0.3042339	49.048511	-0.385514	49.062731	-0.3705899	ChIJ6-31u0FACkgR9_MhB8xPmMs	None	Fresney-le-Puceux	Fresney-le-Puceux	locality,political	Normandie	Normandie	administrative_area_level_1,political	Calvados	Calvados	administrative_area_level_2,political	France	FR	country,political	14680	14680	postal_code	14680 Fresney-le-Puceux, France	locality,political	49.0630555556,-0.371388888889	Френе-ле-Пюкё	Френе-ле-Пюсе	Fresney-le-Puceux
14293	Fumichon	281	/wiki/Fumichon	France,	Normandie,	Calvados,	Lisieux,	Pont-l'Évêque,	Communauté d'agglomération Lisieux Normandie,	14590,	14293,	,281 hab. (2014),	42 hab./km2,	49° 10′ 23″ , 0° 22′ 15″ ,	Min. 103 m – Max. 171 m,	6,63 km2,	Фюмишон	Фюмішон	Fumichon		Fumichon	Fumichon	Fumichon	Fumichon	Fumichon			Fumichon		Fumichon		Fumichon	Fumichon				https://ru.wikipedia.org/wiki/Фюмишон	https://uk.wikipedia.org/wiki/Фюмішон	https://en.wikipedia.org/wiki/Fumichon		https://pl.wikipedia.org/wiki/Fumichon	https://es.wikipedia.org/wiki/Fumichon	https://pt.wikipedia.org/wiki/Fumichon	https://it.wikipedia.org/wiki/Fumichon	https://nl.wikipedia.org/wiki/Fumichon			https://sv.wikipedia.org/wiki/Fumichon		https://ro.wikipedia.org/wiki/Fumichon		https://hu.wikipedia.org/wiki/Fumichon	https://sk.wikipedia.org/wiki/Fumichon				49.189925	0.3936071	49.1541531	0.358499	49.173005	0.3711979	ChIJWbPNUUO44UcRoilbA-JbO9E	None	Fumichon	Fumichon	locality,political	Normandie	Normandie	administrative_area_level_1,political	Calvados	Calvados	administrative_area_level_2,political	France	FR	country,political	14590	14590	postal_code	14590 Fumichon, France	locality,political	49.1730555556,0.370833333333	Фюмишон	Фюмішон	Fumichon
