InseeXls_CodeCommune	InseeXls_NameCommune	InseeXls_Population	Wiki_UrlInCommune	W_Pays	W_Region	W_Departement	W_Arrondissement	W_Canton	W_Intercommunalite	W_CodePostal	W_CodeCommune	W_Population	W_Densite	W_Cordommees	W_Altitude	W_Superficie	W_Name_ru	W_Name_uk	W_Name_en	W_Name_de	W_Name_pl	W_Name_es	W_Name_pt	W_Name_it	W_Name_nl	W_Name_da	W_Name_no	W_Name_sv	W_Name_cs	W_Name_ro	W_Name_bg	W_Name_hu	W_Name_sk	W_Name_sl	W_Name_sh	W_Name_hr	W_Url_ru	W_Url_uk	W_Url_en	W_Url_de	W_Url_pl	W_Url_es	W_Url_pt	W_Url_it	W_Url_nl	W_Url_da	W_Url_no	W_Url_sv	W_Url_cs	W_Url_ro	W_Url_bg	W_Url_hu	W_Url_sk	W_Url_sl	W_Url_sh	W_Url_hr	G_Coordinates_northeast_Lat_1	G_Coordinates_northeast_Lng_1	G_Coordinates_southwest_Lat_2	G_Coordinates_southwest_Lng_2	G_Coordinates_location_Lat_3	G_Coordinates_location_Lng_3	G_PlaceId	How_Get_GooglePlaceID	G_Locality_long_name	G_Locality_short_name	G_Locality_types	G_AdminLevel_1_long_name	G_AdminLevel_1_short_name	G_AdminLevel_1_types	G_AdminLevel_2_long_name	G_AdminLevel_2_short_name	G_AdminLevel_2_types	G_Country_long_name	G_Country_short_name	G_Country_types	G_postal_code_long_name	G_postal_code_short_name	G_postal_code_types	G_FormatAddress	G_Types	W_Cordommees_Convert	G_Name_ru	G_Name_uk	G_Name_en	F_Compare_InseeXls_CodeCommune_W_CodeCommune	F_Compare_InseeXls_NameCommune_Wiki_Url	F_Compare_InseeXls_NameCommune_G_Locality_long_name	Wiki_UrlInCommuneSnipet	Wiki_NameSnipet	Wiki_Old_UrlInCommune	Wiki_Old_NameSnipet	ColResultInSnipet
91106	Breux-Jouy	1 250	/wiki/Breux-Jouy	France	Île-de-France	Essonne	Étampes	Dourdan	Communauté de communes Le Dourdannais en Hurepoix	91650	91106	1 250 hab. (2014)	267 hab./km2	48° 33′ 41″ , 2° 10′ 40″ 	Min. 55 m – Max. 151 m	4,68 km2		Бре-Жуї	Breux-Jouy	Breux-Jouy	Breux-Jouy	Breux-Jouy		Breux-Jouy	Breux-Jouy			Breux-Jouy	Breux-Jouy			Breux-Jouy	Breux-Jouy		Breux-Jouy			https://uk.wikipedia.org/wiki/Бре-Жуї	https://en.wikipedia.org/wiki/Breux-Jouy	https://de.wikipedia.org/wiki/Breux-Jouy	https://pl.wikipedia.org/wiki/Breux-Jouy	https://es.wikipedia.org/wiki/Breux-Jouy		https://it.wikipedia.org/wiki/Breux-Jouy	https://nl.wikipedia.org/wiki/Breux-Jouy			https://sv.wikipedia.org/wiki/Breux-Jouy	https://cs.wikipedia.org/wiki/Breux-Jouy			https://hu.wikipedia.org/wiki/Breux-Jouy	https://sk.wikipedia.org/wiki/Breux-Jouy		https://sh.wikipedia.org/wiki/Breux-Jouy		48.565401	2.1816469	48.53663	2.138495	48.5560351	2.1615803	ChIJ8U5G9xzS5UcRMEmLaMOCCwQ	None	Breux-Jouy	Breux-Jouy	locality,political	Île-de-France	Île-de-France	administrative_area_level_1,political	Essonne	Essonne	administrative_area_level_2,political	France	FR	country,political	91650	91650	postal_code	91650 Breux-Jouy, France	locality,political	48.5613888889,2.17777777778	None	None	None	True	True	True	/wiki/Breux-Jouy	Breux-Jouy	None	None	1
78389	Méré	1 702	/wiki/Méré_(Yvelines)	France	Île-de-France	Yvelines	Rambouillet	Aubergenville	Communauté de communes Cœur d'Yvelines	78490	78389	1 702 hab. (2014)	165 hab./km2	48° 47′ 13″ , 1° 49′ 06″ 	Min. 65 m – Max. 184 m	10,32 km2	Мере (коммуна)	Мере (Івлін)	Méré, Yvelines	Méré (Yvelines)	Méré (Yvelines)	Méré (Yvelines)	Méré (Yvelines)	Méré (Yvelines)	Méré (Yvelines)			Méré, Yvelines				Méré (Yvelines)	Méré (Yvelines)				https://ru.wikipedia.org/wiki/Мере_(коммуна)	https://uk.wikipedia.org/wiki/Мере_(Івлін)	https://en.wikipedia.org/wiki/Méré,_Yvelines	https://de.wikipedia.org/wiki/Méré_(Yvelines)	https://pl.wikipedia.org/wiki/Méré_(Yvelines)	https://es.wikipedia.org/wiki/Méré_(Yvelines)	https://pt.wikipedia.org/wiki/Méré_(Yvelines)	https://it.wikipedia.org/wiki/Méré_(Yvelines)	https://nl.wikipedia.org/wiki/Méré_(Yvelines)			https://sv.wikipedia.org/wiki/Méré,_Yvelines				https://hu.wikipedia.org/wiki/Méré_(Yvelines)	https://sk.wikipedia.org/wiki/Méré_(Yvelines)				48.814875	1.849968	48.775819	1.787687	48.787755	1.819789	ChIJRQqQeFqZ5kcRQDyMaMOCCwQ	None	Méré	Méré	locality,political	Île-de-France	Île-de-France	administrative_area_level_1,political	Yvelines	Yvelines	administrative_area_level_2,political	France	FR	country,political	78490	78490	postal_code	78490 Méré, France	locality,political	48.7869444444,1.81833333333	None	None	None	True	True	True	/wiki/Méré_(Yvelines)	Méré	None	None	1
78381	Maulette	872	/wiki/Maulette	France	Île-de-France	Yvelines	Mantes-la-Jolie	Bonnières-sur-Seine	Communauté de communes du pays Houdanais	78550	78381	872 hab. (2014)	111 hab./km2	48° 47′ 37″ , 1° 37′ 17″ 	Min. 93 m – Max. 129 m	7,89 km2		Молетт	Maulette	Maulette	Maulette	Maulette	Maulette	Maulette	Maulette			Maulette				Maulette	Maulette					https://uk.wikipedia.org/wiki/Молетт	https://en.wikipedia.org/wiki/Maulette	https://de.wikipedia.org/wiki/Maulette	https://pl.wikipedia.org/wiki/Maulette	https://es.wikipedia.org/wiki/Maulette	https://pt.wikipedia.org/wiki/Maulette	https://it.wikipedia.org/wiki/Maulette	https://nl.wikipedia.org/wiki/Maulette			https://sv.wikipedia.org/wiki/Maulette				https://hu.wikipedia.org/wiki/Maulette	https://sk.wikipedia.org/wiki/Maulette				48.805186	1.640606	48.763215	1.58147	48.793214	1.6173789	ChIJPTKpMh-k5kcR2anp1tk_DI0	None	Maulette	Maulette	locality,political	Île-de-France	Île-de-France	administrative_area_level_1,political	Yvelines	Yvelines	administrative_area_level_2,political	France	FR	country,political	78550	78550	postal_code	78550 Maulette, France	locality,political	48.7936111111,1.62138888889	None	None	None	True	True	True	/wiki/Maulette	Maulette	None	None	1
78380	Maule	5 743	/wiki/Maule_(Yvelines)	France	Île-de-France	Yvelines	Mantes-la-Jolie	Aubergenville	Communauté de communes Gally-Mauldre	78580	78380	5 743 hab. (2014)	332 hab./km2	48° 55′ 01″ , 1° 51′ 00″ 	Min. 27 m – Max. 178 m	17,30 km2		Моль (Івлін)	Maule, Yvelines	Maule (Yvelines)	Maule (Francja)	Maule (Yvelines)	Maule (Yvelines)	Maule (Francia)	Maule (Yvelines)			Maule			Мол (Франция)	Maule (Yvelines)	Maule (obec vo Francúzsku)					https://uk.wikipedia.org/wiki/Моль_(Івлін)	https://en.wikipedia.org/wiki/Maule,_Yvelines	https://de.wikipedia.org/wiki/Maule_(Yvelines)	https://pl.wikipedia.org/wiki/Maule_(Francja)	https://es.wikipedia.org/wiki/Maule_(Yvelines)	https://pt.wikipedia.org/wiki/Maule_(Yvelines)	https://it.wikipedia.org/wiki/Maule_(Francia)	https://nl.wikipedia.org/wiki/Maule_(Yvelines)			https://sv.wikipedia.org/wiki/Maule			https://bg.wikipedia.org/wiki/Мол_(Франция)	https://hu.wikipedia.org/wiki/Maule_(Yvelines)	https://sk.wikipedia.org/wiki/Maule_(obec_vo_Francúzsku)				48.926705	1.879348	48.884958	1.8023381	48.909203	1.849405	ChIJl2O68yOR5kcRrqBlnhcGENI	None	Maule	Maule	locality,political	Île-de-France	Île-de-France	administrative_area_level_1,political	Yvelines	Yvelines	administrative_area_level_2,political	France	FR	country,political	78580	78580	postal_code	78580 Maule, France	locality,political	48.9169444444,1.85	None	None	None	True	True	True	/wiki/Maule_(Yvelines)	Maule	None	None	1
78383	Maurepas	18 769	/wiki/Maurepas_(Yvelines)	France	Île-de-France	Yvelines	Rambouillet	Maurepas	Saint-Quentin-en-Yvelines	78310	78383	18 769 hab. (2014)	2 259 hab./km2	48° 46′ , 1° 57′ 	Min. 87 m – Max. 178 m	8,31 km2		Морепа (Івлін)	Maurepas, Yvelines	Maurepas (Yvelines)	Maurepas (Yvelines)	Maurepas (Yvelines)	Maurepas (Yvelines)	Maurepas (Yvelines)	Maurepas (Yvelines)			Maurepas, Yvelines				Maurepas (Yvelines)	Maurepas (Yvelines)	Maurepas, Yvelines				https://uk.wikipedia.org/wiki/Морепа_(Івлін)	https://en.wikipedia.org/wiki/Maurepas,_Yvelines	https://de.wikipedia.org/wiki/Maurepas_(Yvelines)	https://pl.wikipedia.org/wiki/Maurepas_(Yvelines)	https://es.wikipedia.org/wiki/Maurepas_(Yvelines)	https://pt.wikipedia.org/wiki/Maurepas_(Yvelines)	https://it.wikipedia.org/wiki/Maurepas_(Yvelines)	https://nl.wikipedia.org/wiki/Maurepas_(Yvelines)			https://sv.wikipedia.org/wiki/Maurepas,_Yvelines				https://hu.wikipedia.org/wiki/Maurepas_(Yvelines)	https://sk.wikipedia.org/wiki/Maurepas_(Yvelines)	https://sl.wikipedia.org/wiki/Maurepas,_Yvelines			48.785659	1.9552201	48.7566931	1.894789	48.7623589	1.945326	ChIJtdqSeUWD5kcRcDyMaMOCCwQ	None	Maurepas	Maurepas	locality,political	Île-de-France	Île-de-France	administrative_area_level_1,political	Yvelines	Yvelines	administrative_area_level_2,political	France	FR	country,political	78310	78310	postal_code	78310 Maurepas, France	locality,political	48.7666666667,1.95	None	None	None	True	True	True	/wiki/Maurepas_(Yvelines)	Maurepas	None	None	1
78382	Maurecourt	4 402	/wiki/Maurecourt	France	Île-de-France	Yvelines	Saint-Germain-en-Laye	Conflans-Sainte-Honorine	Cergy-Pontoise	78780	78382	4 402 hab. (2014)	1 206 hab./km2	48° 59′ 53″ , 2° 03′ 46″ 	Min. 19 m – Max. 167 m	3,65 km2		Морекур	Maurecourt	Maurecourt	Maurecourt	Maurecourt	Maurecourt	Maurecourt	Maurecourt			Maurecourt				Maurecourt	Maurecourt					https://uk.wikipedia.org/wiki/Морекур	https://en.wikipedia.org/wiki/Maurecourt	https://de.wikipedia.org/wiki/Maurecourt	https://pl.wikipedia.org/wiki/Maurecourt	https://es.wikipedia.org/wiki/Maurecourt	https://pt.wikipedia.org/wiki/Maurecourt	https://it.wikipedia.org/wiki/Maurecourt	https://nl.wikipedia.org/wiki/Maurecourt			https://sv.wikipedia.org/wiki/Maurecourt				https://hu.wikipedia.org/wiki/Maurecourt	https://sk.wikipedia.org/wiki/Maurecourt				49.0083426	2.0722299	48.9903978	2.0237072	49.0003465	2.0551515	ChIJ5SnglBaL5kcRwGvY4caCCxw	None	Maurecourt	Maurecourt	locality,political	Île-de-France	Île-de-France	administrative_area_level_1,political	Yvelines	Yvelines	administrative_area_level_2,political	France	FR	country,political	78780	78780	postal_code	78780 Maurecourt, France	postal_code	48.9980555556,2.06277777778	None	None	None	True	True	True	/wiki/Maurecourt	Maurecourt	None	None	1
78385	Ménerville	216	/wiki/Ménerville	France	Île-de-France	Yvelines	Mantes-la-Jolie	Bonnières-sur-Seine	Communauté de communes des Portes de l’Île-de-France	78200	78385	216 hab. (2014)	62 hab./km2	48° 57′ 18″ , 1° 36′ 13″ 	Min. 84 m – Max. 162 m	3,51 km2		Менервіль	Ménerville	Ménerville	Ménerville	Ménerville	Ménerville	Ménerville	Ménerville			Ménerville				Ménerville	Ménerville					https://uk.wikipedia.org/wiki/Менервіль	https://en.wikipedia.org/wiki/Ménerville	https://de.wikipedia.org/wiki/Ménerville	https://pl.wikipedia.org/wiki/Ménerville	https://es.wikipedia.org/wiki/Ménerville	https://pt.wikipedia.org/wiki/Ménerville	https://it.wikipedia.org/wiki/Ménerville	https://nl.wikipedia.org/wiki/Ménerville			https://sv.wikipedia.org/wiki/Ménerville				https://hu.wikipedia.org/wiki/Ménerville	https://sk.wikipedia.org/wiki/Ménerville				48.9683009	1.6151971	48.9452	1.5789929	48.954306	1.603031	ChIJ6y-pL4y55kcRUDyMaMOCCwQ	None	Ménerville	Ménerville	locality,political	Île-de-France	Île-de-France	administrative_area_level_1,political	Yvelines	Yvelines	administrative_area_level_2,political	France	FR	country,political				Ménerville, France	locality,political	48.955,1.60361111111	None	None	None	True	True	True	/wiki/Ménerville	Ménerville	None	None	1
78384	Médan	1 404	/wiki/Médan_(Yvelines)	France	Île-de-France	Yvelines	Saint-Germain-en-Laye	Verneuil-sur-Seine	Grand Paris Seine et Oise	78670	78384	1 404 hab. (2014)	493 hab./km2	48° 57′ 15″ , 1° 59′ 49″ 	63 m (min. : 18 m) (max. : 171 m)	2,85 km2		Медан (Івлін)	Médan	Médan	Médan	Médan	Médan	Médan	Médan			Médan				Médan	Médan	Médan				https://uk.wikipedia.org/wiki/Медан_(Івлін)	https://en.wikipedia.org/wiki/Médan	https://de.wikipedia.org/wiki/Médan	https://pl.wikipedia.org/wiki/Médan	https://es.wikipedia.org/wiki/Médan	https://pt.wikipedia.org/wiki/Médan	https://it.wikipedia.org/wiki/Médan	https://nl.wikipedia.org/wiki/Médan			https://sv.wikipedia.org/wiki/Médan				https://hu.wikipedia.org/wiki/Médan	https://sk.wikipedia.org/wiki/Médan	https://sl.wikipedia.org/wiki/Médan			48.9671171	2.0169748	48.9202485	1.9693456	48.9485717	1.9870186	ChIJKz2c4x-M5kcRkHLY4caCCxw	None	Medan	Medan	locality,political	Île-de-France	Île-de-France	administrative_area_level_1,political	Yvelines	Yvelines	administrative_area_level_2,political	France	FR	country,political	78670	78670	postal_code	78670 Medan, France	postal_code	48.9541666667,1.99694444444	None	None	None	True	True	False	/wiki/Médan_(Yvelines)	Médan	None	None	1
91079	Boissy-la-Rivière	591	/wiki/Boissy-la-Rivière	France	Île-de-France	Essonne	Étampes	Étampes	Communauté de communes de l'Étampois Sud-Essonne	91690	91079	591 hab. (2014)	47 hab./km2	48° 22′ 29″ , 2° 09′ 16″ 	Min. 70 m – Max. 147 m	12,47 km2		Буассі-ла-Рив'єр	Boissy-la-Rivière	Boissy-la-Rivière	Boissy-la-Rivière	Boissy-la-Rivière		Boissy-la-Rivière	Boissy-la-Rivière			Boissy-la-Rivière	Boissy-la-Rivière			Boissy-la-Rivière	Boissy-la-Rivière		Boissy-la-Rivière			https://uk.wikipedia.org/wiki/Буассі-ла-Рив'єр	https://en.wikipedia.org/wiki/Boissy-la-Rivière	https://de.wikipedia.org/wiki/Boissy-la-Rivière	https://pl.wikipedia.org/wiki/Boissy-la-Rivière	https://es.wikipedia.org/wiki/Boissy-la-Rivière		https://it.wikipedia.org/wiki/Boissy-la-Rivière	https://nl.wikipedia.org/wiki/Boissy-la-Rivière			https://sv.wikipedia.org/wiki/Boissy-la-Rivière	https://cs.wikipedia.org/wiki/Boissy-la-Rivière			https://hu.wikipedia.org/wiki/Boissy-la-Rivière	https://sk.wikipedia.org/wiki/Boissy-la-Rivière		https://sh.wikipedia.org/wiki/Boissy-la-Rivière		48.395891	2.2186351	48.364216	2.1243649	48.3754	2.15571	ChIJE-0gdQG25UcRsQFZ5hNlKUQ	None	Boissy-la-Rivière	Boissy-la-Rivière	locality,political	Île-de-France	Île-de-France	administrative_area_level_1,political	Essonne	Essonne	administrative_area_level_2,political	France	FR	country,political	91690	91690	postal_code	91690 Boissy-la-Rivière, France	locality,political	48.3747222222,2.15444444444	None	None	None	True	True	True	/wiki/Boissy-la-Rivière	Boissy-la-Rivière	None	None	1
78655	Vieille-Église-en-Yvelines	726	/wiki/Vieille-Église-en-Yvelines	France	Île-de-France	Yvelines	Rambouillet	Rambouillet	Rambouillet Territoires	78125	78655	726 hab. (2014)	76 hab./km2	48° 40′ 13″ , 1° 52′ 36″ 	Min. 161 m – Max. 177 m	9,60 km2		В'єй-Егліз-ан-Івлін	Vieille-Église-en-Yvelines	Vieille-Église-en-Yvelines	Vieille-Église-en-Yvelines	Vieille-Église-en-Yvelines	Vieille-Église-en-Yvelines	Vieille-Église-en-Yvelines	Vieille-Église-en-Yvelines			Vieille-Église-en-Yvelines				Vieille-Église-en-Yvelines	Vieille-Église-en-Yvelines					https://uk.wikipedia.org/wiki/В'єй-Егліз-ан-Івлін	https://en.wikipedia.org/wiki/Vieille-Église-en-Yvelines	https://de.wikipedia.org/wiki/Vieille-Église-en-Yvelines	https://pl.wikipedia.org/wiki/Vieille-Église-en-Yvelines	https://es.wikipedia.org/wiki/Vieille-Église-en-Yvelines	https://pt.wikipedia.org/wiki/Vieille-Église-en-Yvelines	https://it.wikipedia.org/wiki/Vieille-Église-en-Yvelines	https://nl.wikipedia.org/wiki/Vieille-Église-en-Yvelines			https://sv.wikipedia.org/wiki/Vieille-Église-en-Yvelines				https://hu.wikipedia.org/wiki/Vieille-Église-en-Yvelines	https://sk.wikipedia.org/wiki/Vieille-Église-en-Yvelines				48.688088	1.910729	48.651002	1.8411329	48.67022	1.875431	ChIJ4RFQnLEn5EcR0DWMaMOCCwQ	None	Vieille-Église-en-Yvelines	Vieille-Église-en-Yvelines	locality,political	Île-de-France	Île-de-France	administrative_area_level_1,political	Yvelines	Yvelines	administrative_area_level_2,political	France	FR	country,political				Vieille-Église-en-Yvelines, France	locality,political	48.6702777778,1.87666666667	None	None	None	True	True	True	/wiki/Vieille-Église-en-Yvelines	Vieille-Église-en-Yvelines	None	None	1
78653	Vicq	358	/wiki/Vicq_(Yvelines)	France	Île-de-France	Yvelines	Rambouillet	Aubergenville	Communauté de communes Cœur d'Yvelines	78490	78653	358 hab. (2014)	81 hab./km2	48° 48′ 55″ , 1° 50′ 03″ 	Min. 62 m – Max. 110 m	4,43 km2		Вік (Івлін)	Vicq, Yvelines	Vicq (Yvelines)	Vicq (Yvelines)	Vicq (Yvelines)	Vicq (Yvelines)	Vicq (Yvelines)	Vicq (Yvelines)			Vicq, Yvelines				Vicq (Yvelines)	Vicq (Yvelines)					https://uk.wikipedia.org/wiki/Вік_(Івлін)	https://en.wikipedia.org/wiki/Vicq,_Yvelines	https://de.wikipedia.org/wiki/Vicq_(Yvelines)	https://pl.wikipedia.org/wiki/Vicq_(Yvelines)	https://es.wikipedia.org/wiki/Vicq_(Yvelines)	https://pt.wikipedia.org/wiki/Vicq_(Yvelines)	https://it.wikipedia.org/wiki/Vicq_(Yvelines)	https://nl.wikipedia.org/wiki/Vicq_(Yvelines)			https://sv.wikipedia.org/wiki/Vicq,_Yvelines				https://hu.wikipedia.org/wiki/Vicq_(Yvelines)	https://sk.wikipedia.org/wiki/Vicq_(Yvelines)				48.83378	1.8507209	48.810858	1.805863	48.815278	1.834947	ChIJ82XLKX6Z5kcR4DWMaMOCCwQ	None	Vicq	Vicq	locality,political	Île-de-France	Île-de-France	administrative_area_level_1,political	Yvelines	Yvelines	administrative_area_level_2,political	France	FR	country,political	78490	78490	postal_code	78490 Vicq, France	locality,political	48.8152777778,1.83416666667	None	None	None	True	True	True	/wiki/Vicq_(Yvelines)	Vicq	None	None	1
91692	Les Ulis	24 488	/wiki/Les_Ulis	France	Île-de-France	Essonne	Palaiseau	LesUlis	Communauté d'agglomération Communauté Paris-Saclay	91940	91692	24 488 hab. (2014)	4 727 hab./km2	48° 40′ 56″ , 2° 10′ 11″ 	Min. 87 m – Max. 170 m	5,18 km2	Лез-Юлис	Лез-Юліс	Les Ulis	Les Ulis	Les Ulis	Les Ulis	Les Ulis	Les Ulis	Les Ulis	Les Ulis	Les Ulis	Les Ulis	Les Ulis	Les Ulis		Les Ulis	Les Ulis	Les Ulis	Les Ulis		https://ru.wikipedia.org/wiki/Лез-Юлис	https://uk.wikipedia.org/wiki/Лез-Юліс	https://en.wikipedia.org/wiki/Les_Ulis	https://de.wikipedia.org/wiki/Les_Ulis	https://pl.wikipedia.org/wiki/Les_Ulis	https://es.wikipedia.org/wiki/Les_Ulis	https://pt.wikipedia.org/wiki/Les_Ulis	https://it.wikipedia.org/wiki/Les_Ulis	https://nl.wikipedia.org/wiki/Les_Ulis	https://da.wikipedia.org/wiki/Les_Ulis	https://no.wikipedia.org/wiki/Les_Ulis	https://sv.wikipedia.org/wiki/Les_Ulis	https://cs.wikipedia.org/wiki/Les_Ulis	https://ro.wikipedia.org/wiki/Les_Ulis		https://hu.wikipedia.org/wiki/Les_Ulis	https://sk.wikipedia.org/wiki/Les_Ulis	https://sl.wikipedia.org/wiki/Les_Ulis	https://sh.wikipedia.org/wiki/Les_Ulis		48.6823412803	2.17064278029	48.6796433197	2.16794481971	48.6809923	2.1692938	ChIJcX4-2eDV5UcRjBo99Sp1Lsw	SendCoordinates	Les Ulis	Les Ulis	locality,political	Île-de-France	Île-de-France	administrative_area_level_1,political	Essonne	Essonne	administrative_area_level_2,political	France	FR	country,political	91940	91940	postal_code	1 Rue du Morvan, 91940 Les Ulis, France	street_address	48.6822222222,2.16972222222	None	None	None	True	True	True	/wiki/Les_Ulis	LesUlis	None	None	1
91691	Yerres	28 934	/wiki/Yerres_(Essonne)	France	Île-de-France	Essonne	Évry	Yerres	Communauté d'agglomération Val d'Yerres Val de Seine	91330	91691	28 934 hab. (2014)	2 940 hab./km2	48° 43′ 02″ , 2° 29′ 17″ 	Min. 32 m – Max. 116 m	9,84 km2	Йер (Эссонна)	Єрр (Ессонн)	Yerres	Yerres	Yerres	Yerres	Yerres (Essonne)	Yerres	Yerres		Yerres	Yerres	Yerres	Yerres		Yerres	Yerres	Yerres	Yerres		https://ru.wikipedia.org/wiki/Йер_(Эссонна)	https://uk.wikipedia.org/wiki/Єрр_(Ессонн)	https://en.wikipedia.org/wiki/Yerres	https://de.wikipedia.org/wiki/Yerres	https://pl.wikipedia.org/wiki/Yerres	https://es.wikipedia.org/wiki/Yerres	https://pt.wikipedia.org/wiki/Yerres_(Essonne)	https://it.wikipedia.org/wiki/Yerres	https://nl.wikipedia.org/wiki/Yerres		https://no.wikipedia.org/wiki/Yerres	https://sv.wikipedia.org/wiki/Yerres	https://cs.wikipedia.org/wiki/Yerres	https://ro.wikipedia.org/wiki/Yerres		https://hu.wikipedia.org/wiki/Yerres	https://sk.wikipedia.org/wiki/Yerres	https://sl.wikipedia.org/wiki/Yerres	https://sh.wikipedia.org/wiki/Yerres		48.735612	2.5210226	48.6897686	2.4654573	48.7172947	2.4954846	ChIJBRwWJF4K5kcRMH_Y4caCCxw	None	Yerres	Yerres	locality,political	Île-de-France	Île-de-France	administrative_area_level_1,political	Essonne	Essonne	administrative_area_level_2,political	France	FR	country,political	91330	91330	postal_code	91330 Yerres, France	postal_code	48.7172222222,2.48805555556	None	None	None	True	True	True	/wiki/Yerres_(Essonne)	Yerres	None	None	1
77298	Mons-en-Montois	476	/wiki/Mons-en-Montois	France	Île-de-France	Seine-et-Marne	Provins	Provins	Communauté de communes Bassée-Montois	77520	77298	476 hab. (2014)	76 hab./km2	48° 29′ 20″ , 3° 08′ 50″ 	Min. 66 m – Max. 146 m	6,23 km2		Мон-ан-Монтуа	Mons-en-Montois	Mons-en-Montois	Mons-en-Montois	Mons-en-Montois	Mons-en-Montois	Mons-en-Montois	Mons-en-Montois			Mons-en-Montois				Mons-en-Montois	Mons-en-Montois					https://uk.wikipedia.org/wiki/Мон-ан-Монтуа	https://en.wikipedia.org/wiki/Mons-en-Montois	https://de.wikipedia.org/wiki/Mons-en-Montois	https://pl.wikipedia.org/wiki/Mons-en-Montois	https://es.wikipedia.org/wiki/Mons-en-Montois	https://pt.wikipedia.org/wiki/Mons-en-Montois	https://it.wikipedia.org/wiki/Mons-en-Montois	https://nl.wikipedia.org/wiki/Mons-en-Montois			https://sv.wikipedia.org/wiki/Mons-en-Montois				https://hu.wikipedia.org/wiki/Mons-en-Montois	https://sk.wikipedia.org/wiki/Mons-en-Montois				48.50631	3.163729	48.478058	3.1108039	48.489061	3.147955	ChIJiWjvHXE470cRdz1ac7bZjA4	None	Mons-en-Montois	Mons-en-Montois	locality,political	Île-de-France	Île-de-France	administrative_area_level_1,political	Seine-et-Marne	Seine-et-Marne	administrative_area_level_2,political	France	FR	country,political	77520	77520	postal_code	77520 Mons-en-Montois, France	locality,political	48.4888888889,3.14722222222	None	None	None	True	True	True	/wiki/Mons-en-Montois	Mons-en-Montois	None	None	1
77292	Messy	1 111	/wiki/Messy	France	Île-de-France	Seine-et-Marne	Meaux	Claye-Souilly	Communauté de communes Plaines et Monts de France	77410	77292	1 111 hab. (2014)	108 hab./km2	48° 58′ 02″ , 2° 42′ 01″ 	Min. 49 m – Max. 98 m	10,32 km2		Мессі	Messy, Seine-et-Marne	Messy	Messy	Messy	Messy	Messy	Messy			Messy				Messy (Seine-et-Marne)	Messy					https://uk.wikipedia.org/wiki/Мессі	https://en.wikipedia.org/wiki/Messy,_Seine-et-Marne	https://de.wikipedia.org/wiki/Messy	https://pl.wikipedia.org/wiki/Messy	https://es.wikipedia.org/wiki/Messy	https://pt.wikipedia.org/wiki/Messy	https://it.wikipedia.org/wiki/Messy	https://nl.wikipedia.org/wiki/Messy			https://sv.wikipedia.org/wiki/Messy				https://hu.wikipedia.org/wiki/Messy_(Seine-et-Marne)	https://sk.wikipedia.org/wiki/Messy				48.9805729	2.7350581	48.952018	2.6720669	48.967136	2.701035	ChIJawZ0LgMZ5kcREFSMaMOCCwQ	None	Messy	Messy	locality,political	Île-de-France	Île-de-France	administrative_area_level_1,political	Seine-et-Marne	Seine-et-Marne	administrative_area_level_2,political	France	FR	country,political	77410	77410	postal_code	77410 Messy, France	locality,political	48.9672222222,2.70027777778	None	None	None	True	True	True	/wiki/Messy	Messy	None	None	1
77293	Misy-sur-Yonne	985	/wiki/Misy-sur-Yonne	Intercommunalité,Communauté de communes du  de Montereau	Île-de-France	Seine-et-Marne	Provins	Montereau-Fault-Yonne	Communauté de communes du Pays de Montereau	77130	77293	985 hab. (2014)	158 hab./km2	48° 21′ 36″ , 3° 05′ 31″ 	Min. 53 m – Max. 104 m	6,25 km2		Мізі-сюр-Іонн	Misy-sur-Yonne	Misy-sur-Yonne	Misy-sur-Yonne	Misy-sur-Yonne	Misy-sur-Yonne	Misy-sur-Yonne	Misy-sur-Yonne			Misy-sur-Yonne	Misy-sur-Yonne			Misy-sur-Yonne	Misy-sur-Yonne					https://uk.wikipedia.org/wiki/Мізі-сюр-Іонн	https://en.wikipedia.org/wiki/Misy-sur-Yonne	https://de.wikipedia.org/wiki/Misy-sur-Yonne	https://pl.wikipedia.org/wiki/Misy-sur-Yonne	https://es.wikipedia.org/wiki/Misy-sur-Yonne	https://pt.wikipedia.org/wiki/Misy-sur-Yonne	https://it.wikipedia.org/wiki/Misy-sur-Yonne	https://nl.wikipedia.org/wiki/Misy-sur-Yonne			https://sv.wikipedia.org/wiki/Misy-sur-Yonne	https://cs.wikipedia.org/wiki/Misy-sur-Yonne			https://hu.wikipedia.org/wiki/Misy-sur-Yonne	https://sk.wikipedia.org/wiki/Misy-sur-Yonne				48.3611364803	3.09300288029	48.3584385197	3.09030491971	48.3597875	3.0916539	ChIJZbojqilA70cRYIB9KPRIPX8	SendCoordinates	Misy-sur-Yonne	Misy-sur-Yonne	locality,political	Île-de-France	Île-de-France	administrative_area_level_1,political	Seine-et-Marne	Seine-et-Marne	administrative_area_level_2,political	France	FR	country,political	77130	77130	postal_code	2 Allée des Roses, 77130 Misy-sur-Yonne, France	street_address	48.36,3.09194444444	None	None	None	True	True	True	/wiki/Misy-sur-Yonne	Misy-sur-Yonne	None	None	1
